time,TE_1003a,TE_1003b,TE_1003c,PT_4001,TE_1003,label
2019-07-09 06:03:00,57.997583333333345,58.682566666666666,58.40416666666667,0.0007,58.200875,0.0
2019-07-09 06:04:00,58.004916666666674,58.69599666666667,58.47373999999999,0.0007,58.23932833333334,0.0
2019-07-09 06:05:00,57.965843333333346,58.748490000000004,58.49449333333333,0.0007,58.230168333333346,0.0
2019-07-09 06:06:00,57.97438666666668,58.799763333333345,58.48472666666666,0.0007,58.22955666666667,0.0
2019-07-09 06:07:00,57.997576666666674,58.82295,58.50547666666666,0.0009266666666666668,58.25152666666667,0.0
2019-07-09 06:08:00,57.99392000000001,58.76069666666667,58.52747,0.0007,58.260695000000005,0.0
2019-07-09 06:09:00,58.015883333333335,58.805866666666674,58.52502666666666,0.0007400000000000001,58.270455,0.0
2019-07-09 06:10:00,58.0342,58.78389000000001,58.554323333333336,0.0007266666666666667,58.29426166666667,0.0
2019-07-09 06:11:00,58.03298000000001,58.89133,58.61539666666666,0.0007,58.324188333333346,0.0
2019-07-09 06:12:00,58.003666666666675,58.92185333333334,58.67401000000001,0.00078,58.338838333333335,0.0
2019-07-09 06:13:00,58.107436666666665,58.91329666666667,58.57631,0.0007133333333333333,58.34187333333333,0.0
2019-07-09 06:14:00,58.06225999999999,58.93895666666668,58.59951000000001,0.0011,58.330884999999995,0.0
2019-07-09 06:15:00,58.03053333333333,58.96093,58.65690666666666,0.0011,58.34372,0.0
2019-07-09 06:16:00,58.02565666666667,58.95727666666667,58.63858666666666,0.0011,58.332121666666666,0.0
2019-07-09 06:17:00,57.96460000000002,58.96215333333333,58.63126666666667,0.0011,58.29793333333333,0.0
2019-07-09 06:18:00,58.10133666666667,58.98657666666667,58.576303333333335,0.0014066666666666665,58.33882,0.0
2019-07-09 06:19:00,58.14285,59.02686333333333,58.571423333333335,0.0011933333333333336,58.35713666666666,0.0
2019-07-09 06:20:00,58.0867,59.061049999999994,58.71552666666667,0.0014999999999999998,58.401113333333335,0.0
2019-07-09 06:21:00,58.15627,59.09523333333333,58.76558333333333,0.0014999999999999998,58.460926666666666,0.0
2019-07-09 06:22:00,58.06959666666666,59.112316666666665,58.69476666666666,0.0014999999999999998,58.382181666666675,0.0
2019-07-09 06:23:00,58.175806666666666,59.14284666666668,58.727726666666676,0.0017699999999999999,58.451766666666664,0.0
2019-07-09 06:24:00,58.21369000000001,59.21490333333333,58.75581666666667,0.0017999999999999997,58.48475333333334,0.0
2019-07-09 06:25:00,58.219786666666664,59.35165,58.858366666666676,0.0017999999999999997,58.539076666666666,0.0
2019-07-09 06:26:00,58.22223666666667,59.28449666666666,58.77168666666666,0.0017999999999999997,58.49696166666667,0.0
2019-07-09 06:27:00,58.20880333333334,59.25886666666667,58.78144666666666,0.0017999999999999997,58.495125,0.0
2019-07-09 06:28:00,58.22711666666667,59.27718000000001,58.860816666666665,0.0017999999999999997,58.54396666666667,0.0
2019-07-09 06:29:00,58.25521333333333,59.40904666666666,58.93407,0.0017999999999999997,58.59464166666667,0.0
2019-07-09 06:30:00,58.28816,59.28694000000001,58.82785666666666,0.0017999999999999997,58.55800833333334,0.0
2019-07-09 06:31:00,58.32725666666667,59.28326666666667,58.83151333333334,0.0017999999999999997,58.579385,0.0
2019-07-09 06:32:00,58.33947666666666,59.34310333333334,58.94019333333333,0.0017999999999999997,58.639835000000005,0.0
2019-07-09 06:33:00,58.34192000000001,59.37851333333333,58.921863333333334,0.00168,58.63189166666668,0.0
2019-07-09 06:34:00,58.31014666666667,59.341879999999996,58.81198999999999,0.0013933333333333332,58.56106833333333,0.0
2019-07-09 06:35:00,58.30647666666667,59.390726666666666,58.90112666666668,0.0011,58.60380166666667,0.0
2019-07-09 06:36:00,58.36632666666667,59.44202666666666,58.96095333333334,0.00138,58.66364000000001,0.0
